Epoch,Recon_Loss,KL_Loss,Total_Loss,LR,Time(min)
55,0.026497090235352516,469.0422796952097,0.026966132515047727,0.00014666666666666666,0.33323575655619303
56,0.02451943762992558,464.0632035104852,0.024983500833436062,0.00014933333333333335,0.33092209498087566
57,0.024014161311482127,465.23866673519734,0.024479399978217325,0.000152,0.33635536034901936
58,0.024961846929631736,479.27226337633635,0.025441119193008073,0.00015466666666666667,0.33080007235209147
59,0.023842986182946908,464.63509971217104,0.024307621282659078,0.00015733333333333333,0.33106619119644165
60,0.025318277313521032,455.9390226665296,0.025774216336187563,0.00016,0.34245235919952394
61,0.02366184756944054,451.1358192845395,0.024112983388725077,0.00016266666666666665,0.33418609301249186
62,0.023218512535095215,453.4795773154811,0.023671992112410695,0.00016533333333333333,0.3301608681678772
63,0.02274521146165697,450.9986122532895,0.02319621007391026,0.00016800000000000002,0.3316303213437398
64,0.024539095202558918,442.05359850431745,0.024981148801063235,0.00017066666666666668,0.330455752213796
65,0.02186352975274387,448.5733241031044,0.022312103076846973,0.00017333333333333334,0.3315144419670105
66,0.024566169436040678,438.4323875025699,0.02500460182354325,0.000176,0.33476194938023884
67,0.02391640204740198,432.21619937294406,0.024348618246774926,0.00017866666666666668,0.3317429542541504
68,0.023259879334976797,429.7129564787212,0.02368959229145552,0.00018133333333333334,0.32930168708165486
69,0.02186038031389839,433.9236626876028,0.02229430397658599,0.000184,0.33563448588053385
70,0.021365586472185033,443.1504869962993,0.021808736959181334,0.0001866666666666667,0.3314437548319499
71,0.02101949494528143,447.15675113075656,0.021466651696412185,0.00018933333333333332,0.33504534562428795
72,0.02091417324386145,445.87931904039885,0.021360052562901848,0.000192,0.3331573486328125
73,0.021354048267791147,433.79666940789474,0.02178784493719904,0.00019466666666666666,0.32916491826375327
74,0.02412947414344863,436.4108806409334,0.024565885024089563,0.00019733333333333335,0.3334542473157247
75,0.022168029883974476,425.3181730571546,0.02259334805703163,0.0002,0.33172566095987954
76,0.02154846381592123,427.893455103824,0.021976357271025055,0.00020266666666666667,0.3348490317662557
77,0.020663302685869366,416.1029711271587,0.021079405656996526,0.00020533333333333336,0.3307261109352112
78,0.02171532182317031,414.90032958984375,0.022130222152760153,0.000208,0.33393516540527346
79,0.020653324397770984,409.86345311215047,0.021063187850883135,0.00021066666666666667,0.33068434794743856
80,0.022211719794492973,417.14685219212583,0.0226288666466851,0.00021333333333333336,0.334147564570109
81,0.020001682894010293,413.7847161543997,0.020415467610164693,0.000216,0.3290584127108256
82,0.022978455906635838,406.9104068153783,0.023385366313451218,0.00021866666666666668,0.33418094317118324
83,0.02469688673552714,400.4139613101357,0.025097300696837275,0.00022133333333333334,0.32915329535802207
84,0.019651303067803383,400.14472881116365,0.020051447796614545,0.000224,0.33267492055892944
85,0.019591561077456725,411.6036810623972,0.020003164758519123,0.00022666666666666666,0.3317564566930135
86,0.021599320988906056,426.5442231830798,0.022025865212089137,0.00022933333333333334,0.33011230230331423
87,0.02398467779551682,430.4808654785156,0.024415158660995334,0.00023200000000000003,0.33506913582483927
88,0.021257539034674044,429.07217085988896,0.02168661120553393,0.00023466666666666666,0.3344675978024801
89,0.018200601107980077,406.1454869320518,0.018606746594912127,0.00023733333333333335,0.3318593660990397
90,0.017698419966587896,401.51262303402547,0.018099932589621923,0.00024,0.33186090787251793
91,0.02041820201434587,403.35500777395146,0.020821557022119824,0.00024266666666666667,0.3339131673177083
92,0.020580411447506202,411.9789027163857,0.020992390350222587,0.00024533333333333335,0.33159857590993247
93,0.02031824835821202,412.9534398129112,0.020731201798024932,0.000248,0.334590737024943
94,0.020934802823160823,402.15342471474094,0.021336956247875564,0.00025066666666666667,0.3310830076535543
95,0.019863325416257505,407.51714445415297,0.02027084256071166,0.0002533333333333334,0.3319876511891683
96,0.019450881175304715,398.3680933902138,0.01984924926869493,0.000256,0.3300048470497131
97,0.018361467868089676,406.05071379009047,0.018767518581879767,0.00025866666666666665,0.33181416591008506
98,0.019315585690109355,402.54832217567844,0.019718134012285032,0.0002613333333333333,0.3295858184496562
99,0.017840872273633356,396.8323894299959,0.01823770466306335,0.000264,0.32970381577809654
100,0.0171134405230221,401.3818776983964,0.017514822400720494,0.0002666666666666667,0.33157827854156496
101,0.01738122752622554,407.50080148797286,0.017788728327713513,0.00026933333333333334,0.3286018967628479
102,0.019281378849164435,407.28358861019734,0.01968866243777463,0.00027200000000000005,0.32947868506113687
103,0.019278498562543017,403.2294697008635,0.01968172803224388,0.00027466666666666666,0.33486716747283934
104,0.018408433191086118,394.57565146998354,0.0188030088425561,0.0002773333333333333,0.33246715863545734
105,0.018069990322385963,399.83749710886104,0.018469827819494824,0.00028000000000000003,0.3302891612052917
106,0.017315707512592014,391.6430085834704,0.017707350521175485,0.0002826666666666667,0.3320894877115885
107,0.019821726668037866,385.9258744089227,0.02020765254244679,0.00028533333333333335,0.33081286350886024
108,0.01779805466924843,390.7263761821546,0.018188781045430587,0.000288,0.32858041127522786
109,0.01673476554845509,409.7737828304893,0.01714453933128558,0.00029066666666666667,0.33249801794687905
110,0.017924170941114426,410.6091372841283,0.018334780078398553,0.0002933333333333333,0.33186178604761757
111,0.018873678128186026,399.5507603695518,0.019273228888555576,0.000296,0.3299668828646342
112,0.017193185361592395,403.01041131270557,0.0175961957729051,0.0002986666666666667,0.3350541114807129
113,0.018862514511535044,394.0255416067023,0.019256540053141747,0.00030133333333333336,0.3359243671099345
114,0.01851252299782477,389.0497709575452,0.018901572768782317,0.000304,0.3335279186566671
115,0.017863951329337924,384.0931701660156,0.01824804449950394,0.0003066666666666667,0.33123413324356077
116,0.019149399999725192,384.52619532534953,0.019533926195050542,0.00030933333333333334,0.3324194471041361
117,0.018638975918293,377.12065847296464,0.019016096576765965,0.000312,0.33134008248647057
118,0.017793455455256135,390.85292294150906,0.018184308378197643,0.00031466666666666665,0.33138037522633873
119,0.01659692426849353,392.66359349300984,0.016989587861986538,0.00031733333333333337,0.3335469484329224
120,0.01771196458292635,387.31160695929276,0.018099276189885643,0.00032,0.3315359433492025
121,0.017494906426260348,384.2746469598067,0.017879181073220153,0.0003226666666666667,0.328592582543691
122,0.01685576792806387,386.94609471371297,0.01724271402277758,0.0003253333333333333,0.32873568137486775
123,0.016447736146418673,414.65478515625,0.016862390931574923,0.000328,0.3326690196990967
124,0.01708827393227502,418.6910063091077,0.017506964938584127,0.00033066666666666666,0.33238863547643027
125,0.01649401944718863,398.2715405915913,0.01689229098778022,0.0003333333333333333,0.3305294156074524
126,0.018276019364987548,387.65357730263156,0.01866367294229018,0.00033600000000000004,0.330674942334493
127,0.017970251507664983,394.2585658023232,0.018364510073467306,0.0003386666666666667,0.33559958934783934
128,0.01691032122624548,395.0155446905839,0.017305336770936063,0.00034133333333333335,0.3308420737584432
129,0.014494617616659716,392.1040328176398,0.014886721649477356,0.00034399999999999996,0.33108654816945393
130,0.01583884759364944,406.67683330335115,0.01624552442695279,0.00034666666666666667,0.332714041074117
131,0.017253457960721693,406.8342172723067,0.017660292177994,0.00034933333333333333,0.3311062216758728
132,0.015851417409354134,406.6807861328125,0.016258098195486945,0.000352,0.3314493934313456
133,0.01519990261448057,404.83112375359786,0.015604733738234167,0.0003546666666666667,0.33277082443237305
134,0.015888812510590804,398.09267867238896,0.016286905189263193,0.00035733333333333336,0.32933260599772135
135,0.017284157685935497,394.6188659667969,0.017678776551902295,0.00035999999999999997,0.33100615739822387
136,0.015758446711850792,383.8964040655839,0.016142343115916377,0.0003626666666666667,0.33123337030410765
137,0.01728781464656717,392.08171161852385,0.017679896358185693,0.00036533333333333334,0.33187246322631836
138,0.01584927041671778,398.7027443333676,0.016247973161051147,0.000368,0.33014084498087565
139,0.014833671923138593,402.52427593030427,0.015236196199068897,0.00037066666666666666,0.32822420994440715
140,0.01621172234023872,405.8181891190378,0.01661754052935776,0.0003733333333333334,0.3302304665247599
141,0.015214532074567518,387.66650551243833,0.015602198580079956,0.00037600000000000003,0.3300309062004089
142,0.015004610201637996,396.6703507272821,0.015401280552365278,0.00037866666666666664,0.3303076426188151
143,0.014711452844111543,406.6056871916118,0.015118058531303154,0.00038133333333333335,0.33574368158976237
144,0.016851183027029037,406.32580727025083,0.017257508834299287,0.000384,0.33227752049764
145,0.016518026541330312,379.9030135305304,0.016897929554860844,0.00038666666666666667,0.3322980642318726
146,0.01645302801932159,387.6945142244038,0.016840722533545995,0.00038933333333333333,0.32876164515813194
147,0.014428089715932546,382.5593325966283,0.014810649048529174,0.00039200000000000004,0.32979262272516885
148,0.013519087120106346,374.4108404862253,0.013893497960592572,0.0003946666666666667,0.3323428273200989
149,0.015446463746851996,382.6571301912007,0.015829120877043197,0.0003973333333333333,0.3315785050392151
150,0.01627865399381048,391.61729029605266,0.01667027128410653,0.0004,0.328108541170756
151,0.016298471949994564,381.43376561215047,0.016679905715606715,0.0004026666666666667,0.33094925483067833
152,0.014933281333038681,385.49386114823193,0.015318775194186913,0.00040533333333333334,0.3311214804649353
153,0.015053887557434408,391.4531394556949,0.015445340696890103,0.000408,0.331448229153951
154,0.015840334719733187,393.62374717310854,0.016233958466906295,0.0004106666666666667,0.33017356793085734
155,0.01556014798973736,420.5072985197368,0.015980655288257095,0.0004133333333333333,0.33118155002593996
156,0.017488720434668818,410.73981837222453,0.017899460253041042,0.000416,0.32999091943105063
157,0.015561413264980442,394.77232923005755,0.015956185594210498,0.0004186666666666667,0.33639991680781045
158,0.01472896406132924,391.0415777909128,0.015120005639120151,0.00042133333333333335,0.33000566562016803
159,0.014115483205961553,391.51853059467516,0.014507001736556228,0.000424,0.3303729255994161
160,0.016204678747606904,406.2160162674753,0.016610894763874378,0.0004266666666666667,0.33456910053888955
161,0.014763508874334787,390.0307215640419,0.01515353959589883,0.0004293333333333334,0.33051532904307046
162,0.0192338462526861,378.5693953664679,0.019612415648052568,0.000432,0.33066932757695516
163,0.017970313220039794,378.64015278063323,0.01834895337282043,0.00043466666666666664,0.33186105092366536
164,0.016647931139327977,375.00209125719573,0.017022933230585173,0.00043733333333333336,0.32825905879338585
165,0.015925475004080095,372.8774671052632,0.01629835247118536,0.00044,0.33160396814346316
166,0.017853985834670693,375.49277375873766,0.018229478608429432,0.0004426666666666667,0.33252887725830077
167,0.014929615402300107,380.2941043251439,0.01530990950662525,0.0004453333333333334,0.3292349100112915
168,0.01640992371463462,393.2254012258429,0.01680314911586046,0.000448,0.3295482277870178
169,0.015548530966043472,381.0768528988487,0.015929607818942322,0.00045066666666666665,0.33251040379206337
170,0.013872075825929642,377.02868973581417,0.014249104515665455,0.0004533333333333333,0.3327205260594686
171,0.014364355243742466,393.0949964021382,0.014757450240144604,0.000456,0.3306749065717061
172,0.014035582395368501,387.19965242084703,0.01442278204778935,0.0004586666666666667,0.32922494808832803
173,0.01670337595829838,379.55944984837583,0.017082935408146756,0.00046133333333333334,0.3322215755780538
174,0.015519394245194761,357.1162189684416,0.0158765104641632,0.00046400000000000006,0.3310693621635437
175,0.01604669438184876,378.38029560289885,0.01642507467745166,0.00046666666666666666,0.33486035267512004
176,0.014587578902903357,380.40636243318255,0.014967985265336539,0.0004693333333333333,0.3316856503486633
177,0.015009843156133828,376.67607197008635,0.015386519228103914,0.000472,0.3308394908905029
178,0.015447844800196196,380.1643130653783,0.015828009113261574,0.0004746666666666667,0.3291472434997559
179,0.01407709374631706,388.7731708727385,0.014465866917189799,0.00047733333333333335,0.32889281113942465
180,0.014462409099858058,398.58058568050984,0.014860989685538568,0.00048,0.32883358796437584
181,0.013570051542238185,397.87586734169406,0.013967927409579878,0.00048266666666666667,0.33176511923472085
182,0.014318202279115977,420.3856907894737,0.01473858796990545,0.00048533333333333333,0.32870098352432253
183,0.01344716151882159,427.3585349635074,0.013874520053785097,0.000488,0.3321427742640177
184,0.014707776864892557,402.1536158511513,0.01510993048074371,0.0004906666666666667,0.3310859402020772
185,0.014202887731555262,388.0355144299959,0.014590923245985257,0.0004933333333333334,0.33139156103134154
186,0.015615063229281651,385.85242020456417,0.016000915649486216,0.000496,0.3320055643717448
187,0.016128070015264184,388.31957044099505,0.016516389585705178,0.0004986666666666667,0.3292636434237162
188,0.014489830422558282,395.0153953150699,0.014884845817873351,0.0005013333333333333,0.32963361342748004
189,0.01637077076654685,375.69919144479854,0.016746469957991648,0.000504,0.33087160587310793
190,0.017877707404917793,358.83289056075245,0.018236540295478547,0.0005066666666666668,0.32964226802190144
191,0.016474871406037556,367.39612780119245,0.01684226753383875,0.0005093333333333333,0.3352927645047506
192,0.01373138587529722,390.13106496710526,0.014121516940264325,0.000512,0.3332248290379842
193,0.012564434228759063,390.17750308388156,0.012954611731842945,0.0005146666666666667,0.32895196676254274
194,0.013375742458983472,388.3091896458676,0.01376405164862934,0.0005173333333333333,0.3297898014386495
195,0.015051699243485928,383.29547922234786,0.015434994722708276,0.0005200000000000001,0.3297707716623942
196,0.01743009970768502,382.00024895918995,0.01781209995664421,0.0005226666666666666,0.32899744510650636
197,0.015653964426172406,367.0759984066612,0.016021040424579067,0.0005253333333333334,0.3329814950625102
198,0.015264826826751232,383.9086351896587,0.015648735461940892,0.000528,0.3282299200693766
199,0.01390613488068706,402.62405877364307,0.014308758939460703,0.0005306666666666666,0.33153671423594155
200,0.012480038218200207,377.65032316509047,0.012857688541365297,0.0005333333333333334,0.330611789226532
201,0.012402246951272613,368.4844167608964,0.01277073136803351,0.000536,0.33459012111028036
202,0.01359716420503039,373.7068128083882,0.013970871017838778,0.0005386666666666667,0.32893011967341107
203,0.01280031799289741,369.87682944849917,0.01317019482234591,0.0005413333333333333,0.332499631245931
204,0.013437589973603425,377.4099008660567,0.013814999874469483,0.0005440000000000001,0.33139825661977135
205,0.01314246801561431,384.9753128854852,0.013527443328499795,0.0005466666666666667,0.3339200297991435
206,0.013588076996568003,393.31878019634047,0.013981395776764343,0.0005493333333333333,0.33181620836257936
207,0.01373518488713001,378.78800241570724,0.014113972889545717,0.0005520000000000001,0.32935787439346315
208,0.014902988056603231,371.7770369680304,0.015274765093571261,0.0005546666666666666,0.332050363222758
209,0.01567812112012976,405.8705090974507,0.01608399162922721,0.0005573333333333334,0.3315394878387451
210,0.014282138429974256,390.5200082879317,0.014672658438262187,0.0005600000000000001,0.33159223397572835
211,0.013893867548751203,393.62870868883635,0.01428749625744004,0.0005626666666666666,0.3329520265261332
212,0.01577271751471256,409.0024478310033,0.016181719962543563,0.0005653333333333334,0.3310205817222595
213,0.01676502304249688,405.4629468415913,0.01717048598933847,0.0005679999999999999,0.33029669523239136
214,0.016145616524705763,382.2439382452714,0.016527860462951034,0.0005706666666666667,0.33166510661443077
215,0.015626142732799053,376.1458113820929,0.016002288544181145,0.0005733333333333334,0.3320450703303019
216,0.015070571221019092,369.1104591771176,0.015439681680196209,0.000576,0.3322476307551066
217,0.013164525802590345,360.82985807719984,0.013525355660667544,0.0005786666666666667,0.33225650787353517
218,0.01321548149970017,386.4973353335732,0.013601978835033742,0.0005813333333333333,0.3279322544733683
219,0.01528762722093808,382.0386818333676,0.015669665902771447,0.000584,0.33114529848098756
220,0.016816600568984683,383.5017234400699,0.017200102292424753,0.0005866666666666667,0.32614405155181886
221,0.016172215146453756,385.1989151804071,0.016557414061634163,0.0005893333333333334,0.3297742088635763
222,0.014593377513320823,375.52480436626234,0.014968902317687084,0.000592,0.3304037014643351
223,0.012813619190925047,375.12679893092104,0.013188745989855968,0.0005946666666666667,0.33363701502482096
224,0.01467919168307593,380.92026399311266,0.015060111947069042,0.0005973333333333334,0.3267072796821594
225,0.01682386390472713,380.6357502184416,0.01720449965494557,0.0006,0.32780957221984863
226,0.014294380077013844,372.7027282714844,0.014667082805285328,0.0006026666666666667,0.32639623085657754
227,0.016682318558818417,360.5572220651727,0.01704287578088359,0.0006053333333333333,0.326376211643219
228,0.01551015091765868,372.46555207905016,0.01588261646973773,0.000608,0.32855244080225626
229,0.014032672649543537,374.7176963404605,0.014407390345883998,0.0006106666666666667,0.329773477713267
230,0.011909195025892634,372.5956950940584,0.012281790720986693,0.0006133333333333334,0.3301416238149007
231,0.011914504299822607,386.25168971011516,0.012300755989532721,0.000616,0.3294772028923035
232,0.012381525563174173,389.99836008172286,0.012771523923255895,0.0006186666666666667,0.3309306303660075
233,0.012543863469832823,396.14851299085115,0.012940011982823674,0.0006213333333333333,0.32980048656463623
234,0.01320382183123576,375.8804674650493,0.01357970229870081,0.000624,0.32768038113911946
235,0.012604714518314913,381.8253109580592,0.012986539829272972,0.0006266666666666668,0.3300314029057821
236,0.012265993968436592,380.021285207648,0.012646015253644241,0.0006293333333333333,0.3280366142590841
237,0.013084012818963904,383.2758901495683,0.013467288709113472,0.000632,0.3300598303476969
238,0.012756357361611566,407.17294953998766,0.013163530311151554,0.0006346666666666667,0.3317858656247457
239,0.015684719099418112,400.21339818050984,0.01608493249759862,0.0006373333333333333,0.3323694705963135
240,0.016354114454435676,380.585792943051,0.016734700247378727,0.00064,0.33036315043767295
241,0.014483497870203695,388.39562506424755,0.014871893495267944,0.0006426666666666667,0.33034602403640745
242,0.014357408606692365,393.55909488075656,0.014750967701573121,0.0006453333333333334,0.32751326163609823
243,0.014450043733966978,390.02551590768917,0.014840069249874667,0.000648,0.3311729669570923
244,0.016095992716911593,366.06535740902547,0.016462058074320617,0.0006506666666666666,0.33179488182067873
245,0.014158219344129688,356.42364501953125,0.014514642989149219,0.0006533333333333333,0.33278852303822837
246,0.014445008759043719,375.6823328921669,0.014820691091935886,0.000656,0.33134082158406575
247,0.0157168826676513,374.1054799933183,0.01609098814764462,0.0006586666666666667,0.3312384009361267
248,0.01392917433067372,362.4822034333882,0.014291656534107109,0.0006613333333333333,0.3277498165766398
249,0.013540336960240415,361.5151158383018,0.013901852076078717,0.0006640000000000001,0.32742249170939125
250,0.011968261954423628,391.63350637335526,0.012359895460796983,0.0006666666666666666,0.3294457793235779
251,0.01430744447402264,405.5549380653783,0.014712999412088017,0.0006693333333333333,0.3284294843673706
252,0.013206656483051023,377.70569168893917,0.013584362174739963,0.0006720000000000001,0.33201961119969686
253,0.012631288778625037,376.1998371325041,0.013007488615757542,0.0006746666666666666,0.3288130521774292
254,0.012975617851081648,368.75516550164474,0.013344373016583293,0.0006773333333333334,0.33021886348724366
255,0.012311858026997038,383.50821083470396,0.012695366237831742,0.00068,0.33123931884765623
256,0.012142191199879897,382.17544716282896,0.012524366647042727,0.0006826666666666667,0.3278274933497111
257,0.01214438970935972,375.1976752030222,0.012519587384562743,0.0006853333333333334,0.33067758480707804
258,0.011861164907091543,359.87626728258635,0.01222104117437413,0.0006879999999999999,0.3298794547716776
259,0.013949840378604438,363.54653288188734,0.014313386911486325,0.0006906666666666667,0.33137418429056803
260,0.013562355288549474,380.5300437525699,0.013942885332302044,0.0006933333333333333,0.32816677490870155
261,0.012698213863921793,370.10194477282073,0.013068315808694613,0.000696,0.3309540311495463
262,0.012503988354613907,361.87845651726974,0.012865866811131176,0.0006986666666666667,0.32881685098012287
263,0.01279289152865347,365.09221769634047,0.013157983746349812,0.0007013333333333334,0.32881529728571574
264,0.012343675094215493,379.29920397306745,0.01272297429818856,0.000704,0.33183577060699465
265,0.01219558848166152,389.90621466385693,0.012585494696325377,0.0007066666666666666,0.3303431073824565
266,0.011916772560461572,385.18676275956005,0.012301959323221132,0.0007093333333333334,0.33030028343200685
267,0.013905977242087064,367.23628957648026,0.014273213531663545,0.000712,0.3324792782465617
268,0.01600008987282452,365.8607964766653,0.016365950669301185,0.0007146666666666667,0.32822883129119873
269,0.015241531410107487,378.3198017321135,0.0156198512118396,0.0007173333333333334,0.33190431594848635
270,0.014178503892923655,380.09294851202714,0.014558596841435683,0.0007199999999999999,0.32945053577423095
271,0.012855818446137403,399.8204265393709,0.013255638872676773,0.0007226666666666667,0.32692278226216637
272,0.012804193177113407,414.23635543020146,0.013218429532543608,0.0007253333333333334,0.3306762933731079
273,0.012311048070458989,404.6287263569079,0.012715676796815897,0.000728,0.32848620414733887
274,0.012349496840646393,391.7467603181538,0.012741243600964547,0.0007306666666666667,0.3310322443644206
275,0.01563999615609646,383.02366236636516,0.016023019818462825,0.0007333333333333333,0.3304681062698364
276,0.015256529134747229,391.98238653885693,0.015648511521286084,0.000736,0.3285883585611979
277,0.013135330849572233,371.17857280530427,0.013506509422377537,0.0007386666666666667,0.32919495105743407
278,0.013618262729754574,366.10250372635693,0.013984365233480931,0.0007413333333333333,0.33044372002283734
279,0.012581675705548964,389.44233623303865,0.012971118041782002,0.000744,0.327951979637146
280,0.013154674615514906,409.38056223016036,0.013564055177745067,0.0007466666666666667,0.32797707319259645
281,0.012678563251699271,415.7628093518709,0.013094326061051141,0.0007493333333333333,0.33026523192723595
282,0.013630185864473643,404.32994320518094,0.014034515807678824,0.0007520000000000001,0.3310775319735209
283,0.013637197350985125,377.71369050678453,0.014014911041491909,0.0007546666666666667,0.32691606680552165
284,0.01552545813549506,379.59905363384047,0.0159050571891289,0.0007573333333333333,0.3291995167732239
285,0.014486847445368767,377.100974635074,0.01486394842000384,0.00076,0.33041927019755046
286,0.015470612303991067,353.4617325632196,0.015824074036554288,0.0007626666666666667,0.33154897689819335
287,0.014903930211929898,353.7193041349712,0.01525764951606487,0.0007653333333333334,0.3302823106447856
288,0.01554734715701718,353.7275133634868,0.015901074670380665,0.000768,0.32942086855570474
289,0.011695317041717078,359.14231471011516,0.012054459356427193,0.0007706666666666668,0.32812405824661256
290,0.01053840475843141,370.0416195518092,0.010908446377983218,0.0007733333333333333,0.3304782708485921
291,0.013760595435374662,358.63769210012333,0.014119233127474786,0.000776,0.3291749358177185
292,0.014794268351244299,349.54631122789885,0.015143814662472197,0.0007786666666666667,0.3293902397155762
293,0.014833140481067332,371.81066412674755,0.015204951145194079,0.0007813333333333333,0.32969338496526085
294,0.012787059586691229,366.49315121299344,0.013153552737904223,0.0007840000000000001,0.3312779227892558
295,0.012241763454910955,371.92580855520146,0.012613689263466156,0.0007866666666666666,0.33034452199935915
296,0.012443746930282367,376.0840148925781,0.012819830945174946,0.0007893333333333334,0.3313247243563334
297,0.013891282687453847,361.4785670230263,0.014252761254476873,0.0007920000000000001,0.3279957890510559
298,0.015106138087024814,339.6588841488487,0.015445796971173664,0.0007946666666666666,0.32777576049168905
299,0.013831355020795999,355.43004889237255,0.014186785069688372,0.0007973333333333334,0.3275585254033407
300,0.012063092503108476,380.09338860762745,0.012443185891716103,0.0008,0.33085312843322756
301,0.01072418611300619,368.8323460629112,0.0110930184590691,0.0008026666666666667,0.3323452830314636
302,0.011880874143619286,364.28121787623354,0.01224515536149552,0.0008053333333333334,0.3318256815274557
303,0.012548057705556092,355.83573993883635,0.012903893445494929,0.000808,0.33050121863683063
304,0.011955701206859789,365.0737963224712,0.01232077500318226,0.0008106666666666667,0.32828030983606976
