Epoch,Train_Loss,Val_Loss,Val_MAE,LR
55,0.008049351073658237,0.0073010429623536766,0.06260930374264717,0.00035999999999999997
56,0.008032260462641716,0.0074904285138472915,0.06387696787714958,0.00036666666666666667
57,0.007903470621945767,0.00749172386713326,0.06254449672996998,0.0003733333333333334
58,0.007996839041320177,0.007052339147776365,0.06015251390635967,0.00038
59,0.00803591045909203,0.007372352120000869,0.0626500528305769,0.00038666666666666667
60,0.007949743133324843,0.007388715166598558,0.0624571219086647,0.0003933333333333333
61,0.007810491567047743,0.008008116041310132,0.06582503579556942,0.0004
62,0.007975715534904828,0.006897340004798025,0.059605482034385204,0.00040666666666666667
63,0.007930471740949612,0.007085146731697023,0.0609851386398077,0.0004133333333333333
64,0.007972160246796332,0.007154704653657973,0.06169447395950556,0.00042
65,0.00813064917635459,0.007154845807235688,0.05885839927941561,0.0004266666666666667
66,0.008202728313895373,0.006823277333751321,0.059150117449462414,0.00043333333333333337
67,0.008059589872853113,0.007354443776421249,0.06315957568585873,0.00044
68,0.00781912374525116,0.007513669552281499,0.06384641863405704,0.00044666666666666666
69,0.00807045056269719,0.007121637929230928,0.06152202840894461,0.0004533333333333333
70,0.007827045252689948,0.007074956258293241,0.05989868752658367,0.00046
71,0.007911976892501116,0.007219342398457229,0.061932915821671486,0.00046666666666666666
72,0.008018248284665437,0.007518650381825864,0.06405151076614857,0.00047333333333333336
73,0.00815005747314829,0.00711062375921756,0.06093224510550499,0.00048
74,0.00789926632737311,0.0073235652525909245,0.061225006356835365,0.0004866666666666667
75,0.007910266482772736,0.007071219617500901,0.06147322990000248,0.0004933333333333334
76,0.007574357665502108,0.007189954398199916,0.06162088364362717,0.0005
77,0.007912820796124063,0.007230908260680735,0.060988533310592175,0.0005066666666666668
78,0.007897504247151889,0.007656292640604079,0.06280666776001453,0.0005133333333333333
79,0.008042792359796854,0.0071439475286751986,0.061561884358525276,0.0005200000000000001
80,0.007829914084420754,0.007603079546242952,0.06407058238983154,0.0005266666666666666
81,0.00799417388267242,0.008042564149945974,0.06625604908913374,0.0005333333333333334
82,0.007953762900657378,0.0071648661978542805,0.061177266761660576,0.00054
83,0.008116351261448402,0.006999580422416329,0.06072661653161049,0.0005466666666666667
84,0.007904076232359959,0.007134126150049269,0.061554660089313984,0.0005533333333333333
85,0.007971618790179491,0.006895943428389728,0.06080004572868347,0.0005600000000000001
86,0.007937243853050929,0.007233467069454491,0.0607882235199213,0.0005666666666666667
87,0.007955748408746261,0.006973296229261905,0.06147764157503843,0.0005733333333333334
88,0.007643826914807925,0.00792016024934128,0.06492179818451405,0.00058
89,0.007911183083286652,0.007734433049336076,0.0645742928609252,0.0005866666666666667
90,0.007810457287212977,0.007094040571246296,0.06213895604014397,0.0005933333333333334
91,0.007958526221605448,0.007213338394649327,0.06202154979109764,0.0006
92,0.008026331376570921,0.007397299341391772,0.06253088358789682,0.0006066666666666667
93,0.007901981616249451,0.007627818908076733,0.06320137809962034,0.0006133333333333334
94,0.007952942190548548,0.007696111453697085,0.06474070064723492,0.00062
95,0.007833191874222113,0.007310064625926316,0.061083959415555,0.0006266666666666668
96,0.007692770638431494,0.006981901591643691,0.06133644748479128,0.0006333333333333333
97,0.00795986965441933,0.007112257881090045,0.06111052539199591,0.00064
98,0.007873059429514866,0.007182960805948824,0.06109964195638895,0.0006466666666666666
99,0.007878370189036314,0.007195166661404073,0.061852109618484974,0.0006533333333333333
100,0.00800123574355474,0.0074837448773905635,0.062056196853518486,0.00066
101,0.007831609736268338,0.00678705470636487,0.05820335168391466,0.0006666666666666666
102,0.007990944306724347,0.007008164189755917,0.06101457308977842,0.0006733333333333334
103,0.007789287322129195,0.0072649914072826505,0.06205311231315136,0.00068
104,0.008526854360332856,0.007097150897607207,0.06200304813683033,0.0006866666666666667
105,0.007958743470506026,0.007544549647718668,0.06307893432676792,0.0006933333333333333
106,0.007981378620920273,0.007302670972421765,0.06264800485223532,0.0007
107,0.007905960763589693,0.0067367940791882575,0.05860639549791813,0.0007066666666666666
108,0.007874168527240936,0.006875333841890097,0.059551713056862354,0.0007133333333333334
109,0.007853188838523168,0.0070574108976870775,0.06015662010759115,0.0007199999999999999
110,0.007761456824552555,0.007600113982334733,0.06396476179361343,0.0007266666666666667
111,0.008023268113342615,0.0069383312365971506,0.0601070998236537,0.0007333333333333333
112,0.007772273706415525,0.007060723728500307,0.05993362795561552,0.00074
113,0.008035291237040209,0.007247703731991351,0.06251486577093601,0.0007466666666666667
114,0.00783205977999247,0.00697141292039305,0.05986875109374523,0.0007533333333333333
115,0.007940645508754712,0.007955210749059916,0.06510988436639309,0.00076
116,0.007823441141786484,0.007182324770838022,0.06176238413900137,0.0007666666666666667
117,0.008057268622976083,0.007277191965840757,0.06159096583724022,0.0007733333333333333
118,0.007996590414012853,0.006808363075833768,0.05926739238202572,0.0007800000000000001
119,0.007906979129004937,0.007183547597378492,0.06034373864531517,0.0007866666666666666
120,0.0078735021301187,0.007245577115099877,0.061842504888772964,0.0007933333333333334
121,0.007930288306222512,0.0078028172720223665,0.06514372676610947,0.0008
122,0.007950766656834345,0.007205945381429046,0.06183834932744503,0.0008066666666666667
123,0.00771087587166291,0.007723280345089734,0.06469119526445866,0.0008133333333333333
124,0.007928957876104575,0.007116232416592538,0.060738539323210716,0.00082
125,0.007910636522305699,0.008447948144748807,0.06759742274880409,0.0008266666666666666
126,0.007954124504557023,0.007284941500984132,0.06313983723521233,0.0008333333333333334
127,0.00781047075557021,0.008015078958123922,0.06430745590478182,0.00084
128,0.007750932449618211,0.007512637530453503,0.06309066526591778,0.0008466666666666667
129,0.007846119455420054,0.007103825046215206,0.060718826949596405,0.0008533333333333334
130,0.007916741431332551,0.007318795309402049,0.06201544310897589,0.00086
131,0.007889530084167536,0.008084549102932215,0.06634574569761753,0.0008666666666666667
132,0.00807707104831934,0.007613551628310233,0.06368249841034412,0.0008733333333333333
133,0.007997225898389634,0.0070766357239335775,0.06052462663501501,0.00088
134,0.007895715463046845,0.007285633415449411,0.06173076666891575,0.0008866666666666667
135,0.007689788794288268,0.007475891034118831,0.061898509971797466,0.0008933333333333333
136,0.008042442325789195,0.007304963772185147,0.06235096417367458,0.0009000000000000001
137,0.008020688905022465,0.006878227984998375,0.05954071693122387,0.0009066666666666666
138,0.007864576442023883,0.007177683408372104,0.06134738866239786,0.0009133333333333334
139,0.007899163326678367,0.007208733644802123,0.06173889432102442,0.00092
140,0.0077099412894592835,0.007309044129215181,0.06216814927756786,0.0009266666666666667
141,0.007904418027744843,0.007580109406262636,0.06389820575714111,0.0009333333333333333
142,0.007663571956352546,0.006746285129338503,0.05946212541311979,0.00094
143,0.007550649201640716,0.007168919604737312,0.06053529866039753,0.0009466666666666667
144,0.007713897476116052,0.006942843901924789,0.06012024637311697,0.0009533333333333334
145,0.007875522526984032,0.007010172412265092,0.060450983233749866,0.00096
146,0.007793494500219822,0.006652578304056078,0.05899113975465298,0.0009666666666666667
147,0.007866356575575013,0.007101109949871898,0.060586024075746536,0.0009733333333333334
148,0.007895155451618709,0.007326378487050533,0.06271395832300186,0.00098
149,0.00800626904058915,0.00785081076901406,0.0654259454458952,0.0009866666666666667
150,0.0077200539839955475,0.007296644558664411,0.06145075801759958,0.0009933333333333333
151,0.007822640813313998,0.007075330941006541,0.06201533880084753,0.001
152,0.007874162437824102,0.00742687308229506,0.06216885894536972,0.0009999996965302002
153,0.007728282648783464,0.0076083504245616496,0.06450738199055195,0.0009999987861211692
154,0.00797635091182131,0.007626543054357171,0.06341105047613382,0.0009999972687740135
155,0.007897294771212798,0.007587520347442478,0.06340392865240574,0.0009999951444905767
156,0.007786444209229488,0.007384656521026045,0.06149195320904255,0.00099999241327344
157,0.007463661380685293,0.007577648386359215,0.06202729046344757,0.0009999890751259224
158,0.007905014468213687,0.0071553741581737995,0.06062986794859171,0.0009999851300520792
159,0.007985714070785504,0.006863164890091866,0.0597761794924736,0.000999980578056705
160,0.007965042578199735,0.007123020710423589,0.06085739377886057,0.0009999754191453306
161,0.0076757929860972445,0.007006342755630612,0.060137354768812656,0.0009999696533242244
162,0.007691198745026038,0.007143028837163001,0.06066356785595417,0.0009999632806003925
163,0.007915260198597725,0.006745990482158959,0.060146959498524666,0.0009999563009815782
164,0.008059301843436865,0.007119360147044063,0.06154329888522625,0.0009999487144762627
165,0.008111558388918638,0.006991327158175409,0.05928878299891949,0.000999940521093664
166,0.007776810966718655,0.006723495142068714,0.05945168435573578,0.0009999317208437383
167,0.007903827282671746,0.0068947841646149755,0.05890303570777178,0.0009999223137371783
168,0.007917634892062498,0.006992476875893772,0.0601671664044261,0.0009999122997854145
169,0.007793716190812679,0.007509740302339196,0.06236274540424347,0.0009999016790006152
170,0.007779635166606078,0.007290744921192527,0.06294490583240986,0.0009998904513956854
171,0.007593784123086012,0.007153713144361973,0.06120139081031084,0.0009998786169842675
172,0.007946925524335641,0.006998041877523065,0.06026981770992279,0.0009998661757807418
173,0.007724986877292395,0.007375337474513799,0.0628159586340189,0.0009998531278002255
174,0.007697353533540781,0.007001442718319595,0.059585864655673504,0.0009998394730585728
175,0.007626608515588136,0.006965298089198768,0.06121361907571554,0.0009998252115723757
176,0.007875078178655643,0.007161008194088936,0.06189584732055664,0.0009998103433589633
177,0.007688041865968933,0.0067815862712450325,0.05927478056401014,0.0009997948684364018
178,0.007831515529407905,0.006975338561460376,0.0605072695761919,0.0009997787868234946
179,0.007911472008205377,0.006846221105661243,0.059811996296048164,0.0009997620985397826
180,0.007853006406758841,0.006742983823642135,0.05908168666064739,0.0009997448036055435
181,0.007882728456304623,0.0068828267976641655,0.06067036557942629,0.0009997269020417926
182,0.007804796565324068,0.006949636444915086,0.06073005683720112,0.0009997083938702814
183,0.007956360896619467,0.006803330383263528,0.058951832354068756,0.0009996892791134995
184,0.007934002151999336,0.0070217958418652415,0.06136697810143232,0.000999669557794673
185,0.008040696812363772,0.006870994460768998,0.06008345913141966,0.000999649229937765
186,0.007733603939414024,0.007477429520804435,0.06192933768033981,0.0009996282955674761
187,0.00808135149642252,0.007571232970803976,0.06293852254748344,0.0009996067547092433
188,0.007755759637802839,0.007042511540930718,0.060340022668242455,0.0009995846073892409
189,0.007922512156745562,0.007050538202747703,0.0599324032664299,0.0009995618536343797
190,0.007660699202320897,0.007033916539512575,0.06063537858426571,0.000999538493472308
191,0.007665748421389323,0.007585432496853173,0.06196570210158825,0.0009995145269314106
192,0.007636900704640608,0.006816517096012831,0.0582843367010355,0.000999489954040809
193,0.007826322653832344,0.007137860520742834,0.06202695984393358,0.0009994647748303614
194,0.007851714447427254,0.007245000335387886,0.06208827253431082,0.000999438989330663
195,0.007802243272845562,0.00725962093565613,0.06096005346626043,0.0009994125975730458
196,0.008132821056418695,0.007275254465639591,0.06255006790161133,0.0009993855995895783
197,0.007993805329673566,0.007417410030029714,0.06220103893429041,0.0009993579954130653
198,0.007817153138323473,0.006859870278276503,0.05909761134535074,0.0009993297850770487
199,0.007725056296644302,0.007965257624164224,0.06590266153216362,0.0009993009686158065
200,0.007914238466093173,0.006670909293461591,0.05953479465097189,0.0009992715460643538
201,0.008087182990633525,0.006716005736961961,0.059641522355377674,0.0009992415174584414
202,0.007630998125443092,0.007353169028647244,0.06341798882931471,0.0009992108828345571
203,0.007919392047020106,0.007204139255918562,0.06193917989730835,0.0009991796422299248
204,0.007909879160041992,0.0074037552694790065,0.06258503627032042,0.0009991477956825048
205,0.007673839572817087,0.006956028111744672,0.0596868172287941,0.0009991153432309936
206,0.0075632149640184184,0.007127339253202081,0.0608353354036808,0.000999082284914824
207,0.007620848070543546,0.006823639501817524,0.058068172074854374,0.000999048620774165
208,0.008042557272486962,0.006676604971289635,0.05952192563563585,0.0009990143508499217
209,0.0077972832995538525,0.006790338549762964,0.058894199319183826,0.0009989794751837353
210,0.007848922378168656,0.0072311837575398386,0.061338525265455246,0.000998943993817983
211,0.007633679546415806,0.006979150231927633,0.0593950254842639,0.0009989079067957778
212,0.00765581398557585,0.006962241546716541,0.060007667168974876,0.0009988712141609693
213,0.007778454285401564,0.0070201135240495205,0.06103851180523634,0.0009988339159581422
214,0.008005569975536603,0.006998676049988717,0.06048302911221981,0.0009987960122326174
215,0.007904033391521527,0.007024303369689733,0.060253165662288666,0.0009987575030304516
216,0.007658503412340696,0.007367193000391126,0.06195305287837982,0.000998718388398437
217,0.00762455824476022,0.006973525159992278,0.059579924680292606,0.0009986786683841011
218,0.007851918407071095,0.006952489959076047,0.06069031823426485,0.0009986383430357086
219,0.007756244928504412,0.007015637180302292,0.06046565901488066,0.0009985974124022575
220,0.007889020471618725,0.007147631666157395,0.06046820338815451,0.0009985558765334829
221,0.008006731549707742,0.007713017403148115,0.06512758228927851,0.0009985137354798549
222,0.007753303167051994,0.00705943611683324,0.05975887831300497,0.0009984709892925784
223,0.00774220169450228,0.007197839498985559,0.06121799536049366,0.0009984276380235943
224,0.007847119588404894,0.007196777616627514,0.06237570196390152,0.0009983836817255788
225,0.007830179296433926,0.00748802738962695,0.06274669617414474,0.0009983391204519425
226,0.007739958819001913,0.007078475377056748,0.059885562397539616,0.0009982939542568317
227,0.007798375561833382,0.006828490528278053,0.05909842345863581,0.0009982481831951274
228,0.00775289127173332,0.007127850840333849,0.06097875256091356,0.000998201807322446
229,0.0077070991795223495,0.00691721384646371,0.059155646711587906,0.0009981548266951386
230,0.007765438264379134,0.006873499834910035,0.05904420930892229,0.000998107241370291
231,0.007702371427932611,0.007258099678438157,0.0604832349345088,0.0009980590514057238
232,0.007757015311374114,0.007235148223116994,0.06138014420866966,0.0009980102568599924
233,0.0077469292311714245,0.007020863238722086,0.06141152512282133,0.0009979608577923866
234,0.0078015427033488564,0.006739248055964708,0.05875446833670139,0.000997910854262931
235,0.007723158673168375,0.006729872198775411,0.059175132773816586,0.000997860246332385
236,0.007745752827479289,0.007430554949678481,0.06206687167286873,0.0009978090340622416
237,0.007978407164605765,0.007198583683930337,0.061532625928521156,0.0009977572175147286
238,0.0077256281645252155,0.007018911826889962,0.06089500430971384,0.0009977047967528081
239,0.007836703031968612,0.007034543203189969,0.05943336710333824,0.0009976517718401762
240,0.00789775144165525,0.0070105979684740305,0.06073140911757946,0.000997598142841263
241,0.007704331790311978,0.006894786260090768,0.06045088358223438,0.0009975439098212332
242,0.007868232993552318,0.007395350257866085,0.06221320666372776,0.0009974890728459847
243,0.007712859123085554,0.006899497588165104,0.05987825058400631,0.0009974336319821496
244,0.007882542693271087,0.006795960944145918,0.05860285088419914,0.000997377587297094
245,0.007654769632678766,0.007291927118785679,0.061819830909371376,0.0009973209388589171
246,0.007742932746903255,0.00734827877022326,0.06156662292778492,0.0009972636867364526
247,0.007802336226002528,0.006942524632904679,0.06145031377673149,0.0009972058309992667
248,0.007738452548017869,0.006879070540890098,0.05985663179308176,0.00099714737171766
249,0.007695735181466891,0.006977633689530194,0.061241758055984974,0.000997088308962666
250,0.0077308311771888,0.007050174404866993,0.06087280157953501,0.000997028642806051
251,0.007570724361217939,0.007057991810142994,0.061404868960380554,0.0009969683733203158
252,0.007662865942200789,0.007159424480050802,0.06144706625491381,0.0009969075005786929
253,0.007360854795059333,0.0073144432390108705,0.0641078483313322,0.0009968460246551488
254,0.007821845141454386,0.006839344743639231,0.05911311972886324,0.0009967839456243822
255,0.007836260725385867,0.007753329933620989,0.06370481941848993,0.000996721263561825
256,0.007971346700707307,0.007339595817029476,0.06232192926108837,0.0009966579785436424
257,0.007666586360965784,0.006869349046610296,0.0593628603965044,0.000996594090646731
258,0.007590092861881623,0.007019667245913297,0.06083517428487539,0.0009965295999487208
259,0.007878840990507832,0.007037705567199737,0.060120788402855396,0.0009964645065279742
260,0.007911306232787095,0.007111537212040275,0.0612570745870471,0.0009963988104635857
261,0.007693534394582877,0.0072650761576369405,0.06172705814242363,0.0009963325118353822
262,0.007705427383860717,0.0068420584429986775,0.05986690707504749,0.0009962656107239231
263,0.00785256614192174,0.0074165003024972975,0.06345927156507969,0.0009961981072104992
264,0.007698002307174297,0.007028762833215296,0.060858581215143204,0.0009961300013771337
265,0.007596917880269198,0.0068224280257709324,0.05960513558238745,0.0009960612933065818
266,0.007744496813617074,0.00727745913900435,0.06081829592585564,0.00099599198308233
267,0.00763346881677325,0.00699937273748219,0.060598576441407204,0.000995922070788597
268,0.007924414741305204,0.007053104403894395,0.06022160965949297,0.0009958515565103327
269,0.007622886664019181,0.007550617796368897,0.06299539096653461,0.0009957804403332188
270,0.007729254770450867,0.006854859588202089,0.0595738310366869,0.0009957087223436678
271,0.00788446537290628,0.006809663667809218,0.060111794620752335,0.0009956364026288242
272,0.007700373812650259,0.007017538999207318,0.05942266993224621,0.000995563481276563
273,0.007936627281686435,0.007565477804746479,0.06340286880731583,0.0009954899583754907
274,0.007869566074357582,0.007007406209595501,0.06040755286812782,0.0009954158340149443
275,0.007595920415881734,0.0072363532381132245,0.06213395390659571,0.0009953411082849921
276,0.007552803458216099,0.007131348247639835,0.060376047156751156,0.0009952657812764328
277,0.007769622087765198,0.007048832310829312,0.061499965377151966,0.0009951898530807962
278,0.007559676421806216,0.00697323540225625,0.060054490342736244,0.0009951133237903415
279,0.007539128150361089,0.007410843740217388,0.0629576575011015,0.0009950361934980595
280,0.007798307575285435,0.00783995445817709,0.0643116869032383,0.000994958462297671
281,0.007867374672339512,0.006984751613344997,0.060274810530245304,0.0009948801302836262
282,0.007920453468194375,0.007030561740975827,0.05928170774132013,0.000994801197551106
283,0.007755997483260357,0.006467016879469156,0.057655791752040386,0.0009947216641960214
284,0.007957533252640413,0.006990415626205504,0.060471342876553535,0.0009946415303150127
285,0.007675414475110861,0.0070794420898891985,0.06147691048681736,0.0009945607960054502
286,0.007763415754127961,0.006941203377209604,0.06013157032430172,0.0009944794613654336
287,0.007729871520915857,0.007027102867141366,0.06028342247009277,0.000994397526493792
288,0.0077314170865485305,0.007323642843402922,0.062335796654224396,0.0009943149914900845
289,0.007747887848661496,0.007057547103613615,0.05999394506216049,0.0009942318564545986
290,0.007738130955168834,0.007025256811175495,0.060827240347862244,0.0009941481214883513
291,0.007821902632713318,0.0069205674808472395,0.06115205958485603,0.0009940637866930882
292,0.007587032428441139,0.007132186961825937,0.061670114286243916,0.0009939788521712845
293,0.00749348748761874,0.006926413567271084,0.06005848944187164,0.0009938933180261432
294,0.007896809587971522,0.0071363612660206854,0.06092034839093685,0.0009938071843615965
295,0.007966302084521605,0.007263732957653701,0.06317267939448357,0.0009937204512823052
296,0.007849773463721458,0.006930168368853629,0.060699996538460255,0.0009936331188936578
297,0.007749850109506112,0.006900529493577778,0.060142673552036285,0.0009935451873017715
298,0.007605563204448957,0.007219806488137692,0.0619038213044405,0.0009934566566134914
299,0.007742166769905732,0.0069334772997535765,0.060779052786529064,0.000993367526936391
300,0.0075591238430486275,0.006755676295142621,0.058558061718940735,0.000993277798378771
301,0.007702127009486923,0.007072822307236493,0.06131856609135866,0.0009931874710496598
302,0.007894491060422016,0.00757661322131753,0.06330595910549164,0.0009930965450588142
303,0.007759941204522665,0.00708880415186286,0.06133625190705061,0.0009930050205167172
304,0.007733272567677956,0.006845892057754099,0.059068902395665646,0.0009929128975345802
305,0.007609069204101196,0.006879068096168339,0.05992188584059477,0.0009928201762243413
306,0.007646267087413714,0.0073998000007122755,0.06265990249812603,0.0009927268566986653
307,0.007848376623139931,0.007165224815253168,0.06095934007316828,0.0009926329390709447
308,0.007752772671385453,0.006960798637010157,0.061245936900377274,0.000992538423455298
309,0.007804959582594724,0.006864452559966594,0.05997867789119482,0.0009924433099665706
310,0.007732334403464427,0.006870188633911312,0.06091160327196121,0.0009923475987203344
311,0.007553705659050208,0.007053247187286615,0.06064146477729082,0.0009922512898328873
312,0.007597825919779448,0.007276708201970905,0.0622952114790678,0.0009921543834212542
313,0.007725444693978016,0.007100369315594435,0.06041503790766001,0.0009920568796031853
314,0.007765679082904871,0.006795557681471109,0.060055107809603214,0.0009919587784971565
315,0.007978597834992867,0.007070683874189854,0.061177932657301426,0.0009918600802223706
316,0.00778981434324613,0.007478327723219991,0.06267201341688633,0.000991760784898755
317,0.007761410186783626,0.007036491471808404,0.06093189772218466,0.0009916608926469628
318,0.00781802387120059,0.006933973869308829,0.06050356291234493,0.0009915604035883726
319,0.007542569512644639,0.007553305709734559,0.06395968422293663,0.0009914593178450882
320,0.007618944483021131,0.0069667649222537875,0.06089662108570337,0.0009913576355399382
321,0.00765643587622505,0.007024164369795471,0.0597459627315402,0.0009912553567964757
322,0.007637018445306099,0.007312446599826217,0.06362438946962357,0.00099115248173898
323,0.007727725825344141,0.007359600509516895,0.06292764656245708,0.0009910490104924534
324,0.007782814307854726,0.007733724196441472,0.06497078482061625,0.000990944943182623
325,0.007682027868353403,0.007042964920401573,0.061315568163990974,0.0009908402799359412
326,0.007744977286515327,0.007281960221007466,0.06104676891118288,0.0009907350208795828
327,0.007758765750063153,0.007459649059455842,0.06263732071965933,0.000990629166141448
328,0.00765269066995153,0.007257692574057728,0.06283127795904875,0.0009905227158501602
329,0.008013813863866605,0.006840809830464423,0.05899531673640013,0.0009904156701350663
330,0.00786725553469016,0.007402981165796518,0.06315761804580688,0.0009903080291262375
331,0.007663283926936297,0.0070238253101706505,0.06087275128811598,0.0009901997929544673
332,0.007774016175132532,0.007252712384797633,0.06135425437241793,0.000990090961751273
333,0.007607995693643506,0.007280844904016703,0.06162008922547102,0.0009899815356488946
334,0.007524955337150739,0.007236022152937949,0.061402940191328526,0.0009898715147802955
335,0.007811547615207159,0.00697431102162227,0.05947347078472376,0.0009897608992791612
336,0.0075399991877090474,0.007314687827602029,0.06103434506803751,0.0009896496892798999
337,0.007653568871319294,0.007103609968908131,0.06068811472505331,0.0009895378849176424
338,0.00768325814547447,0.007170983590185642,0.06073870602995157,0.0009894254863282413
339,0.007916687737004114,0.007066583726555109,0.06066892296075821,0.0009893124936482718
340,0.007633413367259961,0.006982319988310337,0.0610727034509182,0.0009891989070150305
341,0.007633824796917347,0.007013294380158186,0.06061222590506077,0.000989084726566536
342,0.0075665547405011375,0.007205215282738209,0.061262388713657856,0.000988969952441528
343,0.007792540109501435,0.006990810274146497,0.06029147934168577,0.000988854584779468
344,0.0076143593670657045,0.007225285982713103,0.0628998251631856,0.000988738623720539
345,0.0076817326032771515,0.0073100070003420115,0.06301954761147499,0.000988622069405644
346,0.007657258986280515,0.0068999242503196,0.06045047380030155,0.0009885049219764078
347,0.007809870553990969,0.006842940463684499,0.059339096769690514,0.0009883871815751758
348,0.007524846802250697,0.007093661755789071,0.06058249995112419,0.000988268848345013
349,0.007643357528230319,0.0068162461393512785,0.06014848966151476,0.0009881499224297062
350,0.007755916314915969,0.007269681605976075,0.061428993940353394,0.0009880304039737611
351,0.007933108709179439,0.007353073335252702,0.06279893405735493,0.0009879102931224042
352,0.007753996679989191,0.00687204604037106,0.059843006543815136,0.0009877895900215813
353,0.007571180315258412,0.007005142339039594,0.06143343076109886,0.000987668294817958
354,0.007634182066585009,0.007046787417493761,0.060192896053195,0.0009875464076589196
355,0.0076495102749994165,0.007352856220677495,0.06362470053136349,0.0009874239286925704
356,0.0075913611441277545,0.007121718139387667,0.06185757927596569,0.000987300858067734
357,0.007494674064218998,0.007266667380463332,0.06156416982412338,0.0009871771959339525
358,0.007598803414461704,0.0070194482686929405,0.060136337764561176,0.0009870529424414877
359,0.0077336980029940605,0.007115184096619487,0.06210567057132721,0.0009869280977413187
360,0.007736092898994684,0.0066693053231574595,0.05854108650237322,0.0009868026619851435
361,0.007605306732539947,0.007094083703123033,0.06086743623018265,0.000986676635325379
362,0.007532569149938913,0.00732349551981315,0.06195404287427664,0.0009865500179151588
